uid,uname,gender,zodiac,last_seen,duty,vip,IsFemale,IsNA,login,post,life,uscore,ycf,isDuty,isBM,isManager,isVIP
26965,intex,Å®,Ìì³Ó×ù,2016/7/14 15:47,user,NA,1,0,707,212,102,3,0,0,0,0,0
26966,hoyo,ÄÐ,Ê¨×Ó×ù,2017/12/20 17:43,°æÎñ,NA,0,0,1455,3788,738,6.5,4,1,1,0,0
26967,SuperYH,ÄÐ,Ê¨×Ó×ù,2017/12/8 13:45,user,NA,0,0,16,2,69,0.9,0,0,0,0,0
26969,pei,ÄÐ,±£ÃÜ,2018/1/5 21:32,user,NA,0,0,4,0,98,0,0,0,0,0,0
26970,ChenW,ÄÐ,±£ÃÜ,2018/1/25 20:28,user,NA,0,0,144,3,118,0.8,0,0,0,0,0
26971,JingTingShan,Å®,Ë®Æ¿×ù,2017/7/29 15:26,user,NA,1,0,269,134,482,2.9,0,0,0,0,0
26972,zwtc,ÄÐ,ÉäÊÖ×ù,2018/1/1 12:43,user,NA,0,0,481,65,580,2.6,0,0,0,0,0
26973,htht,ÄÐ,±£ÃÜ,2018/1/27 16:22,user,NA,0,0,3825,230,664,3.1,0,0,0,0,0
26974,yingnian,Å®,ÌìÐ«×ù,2018/1/25 10:15,user,NA,1,0,1700,196,662,3,0,0,0,0,0
26975,neilpostman,Å®,¾ÞÐ·×ù,2017/6/13 16:45,user,NA,1,0,139,11,234,2.2,0,0,0,0,0
26976,Bacon,ÄÐ,ÉäÊÖ×ù,2017/11/28 18:07,user,NA,0,0,4,0,59,0.1,0,0,0,0,0
26977,tough,ÄÐ,½ðÅ£×ù,2018/1/22 11:04,user,NA,0,0,392,6,573,2.1,0,0,0,0,0
26978,jerriou,ÄÐ,´¦Å®×ù,2017/10/5 19:20,user,NA,0,0,11,0,5,0.2,0,0,0,0,0
26979,hhwpku,±£ÃÜ,ÄµÑò×ù,2017/10/12 12:59,user,NA,0,1,96,8,12,2,0,0,0,0,0
26980,ChachaZheng,Å®,±£ÃÜ,2017/11/10 10:46,user,NA,1,0,17,3,41,0.4,0,0,0,0,0
26981,Spurk,ÄÐ,´¦Å®×ù,2018/1/25 14:28,user,NA,0,0,26,0,117,0.3,0,0,0,0,0
26982,sunruya,Å®,´¦Å®×ù,2017/6/5 9:14,user,NA,1,0,139,7,170,2.1,0,0,0,0,0
26983,swit,ÄÐ,Ë«×Ó×ù,2017/10/1 16:36,user,NA,0,0,21,0,1,0.4,0,0,0,0,0
26984,WeilaiFuture,ÄÐ,Ë«Óã×ù,2018/1/24 14:52,user,NA,0,0,750,84,421,2.7,0,0,0,0,0
26985,hanyadong,ÄÐ,Ë®Æ¿×ù,2016/5/27 8:46,user,NA,0,0,472,28,54,2.4,0,0,0,0,0
26986,ZYYY,Å®,±£ÃÜ,2017/12/29 23:19,user,NA,1,0,7,1,91,0.1,0,0,0,0,0
26987,trustme,Å®,Ë®Æ¿×ù,2018/1/16 22:21,user,NA,1,0,13,4,109,0.1,0,0,0,0,0
26988,xuheiedgar,ÄÐ,ÌìÐ«×ù,2017/12/20 16:27,user,NA,0,0,2582,527,626,3.4,0,0,0,0,0
26989,ilnodu,ÄÐ,Ë«Óã×ù,2018/1/21 16:17,user,NA,0,0,50,0,113,0.5,0,0,0,0,0
26990,ifnotperfect,Å®,½ðÅ£×ù,2018/1/21 18:47,user,NA,1,0,3,0,23,0,0,0,0,0,0
26991,miona,Å®,ÉäÊÖ×ù,2018/1/9 18:03,user,NA,1,0,3,0,11,0,0,0,0,0,0
26992,faylo,Å®,½ðÅ£×ù,2017/9/28 16:16,user,NA,1,0,1180,414,543,3.3,0,0,0,0,0
26993,laoguai,ÄÐ,Ë«×Ó×ù,2018/1/27 17:13,user,NA,0,0,1368,173,664,3,0,0,0,0,0
26995,Eliyar,ÄÐ,½ðÅ£×ù,2017/3/13 12:37,user,NA,0,0,313,5,134,2,0,0,0,0,0
26996,jiabao,ÄÐ,¾ÞÐ·×ù,2018/1/13 22:07,user,NA,0,0,413,138,651,2.9,0,0,0,0,0
26997,donghuayter,Å®,Ë®Æ¿×ù,2017/8/29 15:28,user,NA,1,0,683,2110,513,4.2,1,0,0,0,0
26998,Nostalgia,Å®,Ë«×Ó×ù,2018/1/23 19:10,user,NA,1,0,72,10,115,1.1,0,0,0,0,0
26999,AndyHu,±£ÃÜ,¾ÞÐ·×ù,2017/3/23 22:51,user,NA,0,1,2108,1222,355,3.9,0,0,0,0,0
27000,yellowwing,ÄÐ,ÄµÑò×ù,2018/1/23 0:22,user,NA,0,0,339,35,660,2.4,0,0,0,0,0
27001,meekiong,Å®,Ä¦ôÉ×ù,2017/2/5 19:09,user,NA,1,0,105,44,308,2.5,0,0,0,0,0
27002,nuannuan,ÄÐ,´¦Å®×ù,2018/1/25 21:33,user,NA,0,0,8,0,118,0,0,0,0,0,0
27003,coolypf,ÄÐ,±£ÃÜ,2017/12/3 10:57,user,NA,0,0,5386,14887,609,5.4,3,0,0,0,0
27004,tonghe,±£ÃÜ,±£ÃÜ,2018/1/15 21:58,user,NA,0,1,2,0,18,0,0,0,0,0,0
27005,shuaishi,Å®,Ë«Óã×ù,2018/1/24 19:28,user,NA,1,0,833,27,116,2.2,0,0,0,0,0
27006,easygoingli,ÄÐ,½ðÅ£×ù,2018/1/27 16:48,user,NA,0,0,933,0,364,0.7,0,0,0,0,0
27007,singe,ÄÐ,Ë«Óã×ù,2018/1/27 14:44,user,NA,0,0,2024,111,664,2.8,0,0,0,0,0
27008,ielixu,ÄÐ,Ìì³Ó×ù,2017/12/5 20:36,user,NA,0,0,1187,0,67,1.7,0,0,0,0,0
27009,ytpku,ÄÐ,¾ÞÐ·×ù,2017/12/2 18:12,user,NA,0,0,2945,719,608,3.6,0,0,0,0,0
27010,penguinXXX,ÄÐ,¾ÞÐ·×ù,2018/1/26 21:06,user,NA,0,0,634,7,119,0.6,0,0,0,0,0
27011,gzmtr,ÄÐ,±£ÃÜ,2018/1/26 23:36,user,NA,0,0,2237,235,405,3.1,3,0,0,0,0
27012,lmfml,Å®,ÌìÐ«×ù,2017/4/16 15:01,user,NA,1,0,1580,705,378,3.6,0,0,0,0,0
27013,EMPTYVase,ÄÐ,±£ÃÜ,2017/12/27 12:17,user,NA,0,0,43,3,88,0.4,0,0,0,0,0
27014,wanglh,ÄÐ,Ë«Óã×ù,2017/8/23 8:59,user,NA,0,0,1272,133,507,2.9,0,0,0,0,0
27015,fcbayerns,±£ÃÜ,±£ÃÜ,2017/12/23 13:06,user,NA,0,1,1897,1753,629,4.1,0,0,0,0,0
27016,mecky,ÄÐ,ÌìÐ«×ù,2018/1/22 20:55,user,NA,0,0,761,1,115,1.7,0,0,0,0,0
27017,superpanda,ÄÐ,ÄµÑò×ù,2018/1/27 18:44,user,NA,0,0,6908,8465,664,5,0,0,0,0,0
27018,GPA,ÄÐ,ÄµÑò×ù,2017/1/16 19:08,user,NA,0,0,424,82,267,2.7,0,0,0,0,0
27019,xq,±£ÃÜ,ÉäÊÖ×ù,2016/7/27 10:45,user,NA,0,1,96,121,115,2.8,0,0,0,0,0
27020,yiig,±£ÃÜ,Ìì³Ó×ù,2018/1/10 20:44,user,NA,0,1,22,0,103,0.5,0,0,0,0,0
27021,yetiancn,ÄÐ,ÌìÐ«×ù,2018/1/27 7:43,user,NA,0,0,4790,14,364,2.1,0,0,0,0,0
27022,Fantuan,ÄÐ,Ë«Óã×ù,2017/12/24 10:21,user,NA,0,0,976,373,630,3.3,0,0,0,0,0
27023,moxingww,ÄÐ,Ìì³Ó×ù,2018/1/25 21:48,user,NA,0,0,145,1,118,0.4,0,0,0,0,0
27024,workboy,ÄÐ,Ë®Æ¿×ù,2018/1/27 15:04,user,NA,0,0,1736,2,442,2,0,0,0,0,0
27025,xiaoqiu,Å®,´¦Å®×ù,2016/7/12 10:01,user,NA,1,0,1268,34,49,2.4,0,0,0,0,0
27026,cambrianzb,ÄÐ,Ë«×Ó×ù,2018/1/15 13:03,user,NA,0,0,302,43,652,2.5,0,0,0,0,0
27027,Tasmaniad,ÄÐ,½ðÅ£×ù,2018/1/15 22:01,user,NA,0,0,1,0,18,0,0,0,0,0,0
27028,Truckey,ÄÐ,½ðÅ£×ù,2018/1/20 10:18,user,NA,0,0,33,0,112,0.3,0,0,0,0,0
27029,ruccxh,ÄÐ,¾ÞÐ·×ù,2018/1/24 13:17,user,NA,0,0,33,0,116,0,0,0,0,0,0
27030,yilins,Å®,Ë«Óã×ù,2018/1/27 19:37,user,NA,1,0,3371,3,364,1.8,0,0,0,0,0
27031,Demort,±£ÃÜ,±£ÃÜ,2016/5/5 15:20,°æÎñ,NA,0,1,4254,67110,999,9.6,17,1,1,0,0
27032,amuro,ÄÐ,´¦Å®×ù,2017/12/29 13:34,user,NA,0,0,3810,1844,635,4.1,0,0,0,0,0
27033,MarDeLunac,±£ÃÜ,±£ÃÜ,2018/1/4 19:06,user,NA,0,1,33,67,96,1.1,0,0,0,0,0
27034,yeye,ÄÐ,ÉäÊÖ×ù,2018/1/18 5:20,°æÎñ,NA,0,0,3267,6291,655,4.8,4,1,1,0,0
27035,Chest,±£ÃÜ,½ðÅ£×ù,2018/1/25 11:16,user,NA,0,1,492,5,117,1,0,0,0,0,0
27036,Thinkingreed,ÄÐ,¾ÞÐ·×ù,2018/1/9 21:42,user,NA,0,0,749,12,102,1.3,0,0,0,0,0
27037,sunm,ÄÐ,ÄµÑò×ù,2018/1/13 20:28,user,NA,0,0,1210,64,560,2.6,0,0,0,0,0
27038,teahouseAAA,ÄÐ,Ë®Æ¿×ù,2016/11/14 19:54,user,NA,0,0,357,172,225,2.9,1,0,0,0,0
27039,Junesnow,±£ÃÜ,Ê¨×Ó×ù,2018/1/20 17:07,user,NA,0,1,1421,266,657,3.1,1,0,0,0,0
27040,RoundRound,Å®,ÉäÊÖ×ù,2018/1/6 8:42,user,NA,1,0,13,0,98,0.1,0,0,0,0,0
27041,brightFuture,ÄÐ,±£ÃÜ,2017/12/21 23:46,user,NA,0,0,235,444,328,2.3,0,0,0,0,0
27042,ggggggh,ÄÐ,ÄµÑò×ù,2017/12/4 6:24,user,NA,0,0,13,3,65,0.1,0,0,0,0,0
27043,starcc,Å®,Ë«×Ó×ù,2016/7/28 16:30,user,NA,1,0,1087,14,116,2.2,0,0,0,0,0
27044,meixun,Å®,´¦Å®×ù,2018/1/15 22:06,user,NA,1,0,2,0,18,0,0,0,0,0,0
27045,sheldonlee,ÄÐ,ÌìÐ«×ù,2018/1/27 13:00,°æÎñ,NA,0,0,2334,1433,664,3.9,0,1,1,0,0
27046,pengppp,ÄÐ,Ë®Æ¿×ù,2018/1/27 17:16,user,NA,0,0,37,0,119,0.7,0,0,0,0,0
27047,dsge,ÄÐ,Ä¦ôÉ×ù,2018/1/27 10:37,user,NA,0,0,2339,335,364,2.4,0,0,0,0,0
27048,pkughost,ÄÐ,ÄµÑò×ù,2017/11/27 1:16,user,NA,0,0,5,0,58,0.1,0,0,0,0,0
27049,hyx,±£ÃÜ,±£ÃÜ,2017/6/23 22:20,user,NA,0,1,1574,61,447,2.6,0,0,0,0,0
27050,keenphone,ÄÐ,½ðÅ£×ù,2018/1/22 9:22,user,NA,0,0,298,5,359,1.2,0,0,0,0,0
27051,Andrea,Å®,Ë«Óã×ù,2018/1/3 12:44,user,NA,1,0,57,12,95,0.6,0,0,0,0,0
27052,Sisyphu,±£ÃÜ,±£ÃÜ,2018/1/26 23:53,user,NA,0,1,292,10,119,0.7,0,0,0,0,0
27053,ABaCus,ÄÐ,Ë«×Ó×ù,2017/5/31 12:57,user,NA,0,0,1650,239,423,3.1,0,0,0,0,0
27054,mxzh,ÄÐ,ÉäÊÖ×ù,2018/1/20 14:04,user,NA,0,0,927,4,441,2,0,0,0,0,0
27055,zaobuzhudeXM,ÄÐ,ÄµÑò×ù,2017/11/15 22:34,user,NA,0,0,5,0,47,0.1,0,0,0,0,0
27056,cfplzjwz,ÄÐ,´¦Å®×ù,2017/12/24 15:38,user,NA,0,0,66,0,85,1,0,0,0,0,0
27057,gaoming,ÄÐ,¾ÞÐ·×ù,2018/1/27 6:55,user,NA,0,0,17,0,119,0.2,0,0,0,0,0
27058,Cheesecake,Å®,Ë«×Ó×ù,2018/1/27 20:15,user,NA,1,0,1355,57,364,2.4,0,0,0,0,0
27059,ahope,ÄÐ,Ë«Óã×ù,2017/9/24 17:28,user,NA,0,0,5676,12833,999,8.3,0,0,0,0,0
27060,mayafly,ÄÐ,Ä¦ôÉ×ù,2017/12/22 14:04,user,NA,0,0,2790,185,628,3,0,0,0,0,0
27061,Mononoke,±£ÃÜ,Ê¨×Ó×ù,2017/10/24 8:04,user,NA,0,1,33,0,569,2,0,0,0,0,0
27062,ivanhe,ÄÐ,´¦Å®×ù,2018/1/13 22:26,user,NA,0,0,192,33,106,1.6,0,0,0,0,0
27063,guanpangpang,Å®,Ë«×Ó×ù,2018/1/26 16:32,user,NA,1,0,881,67,663,2.6,0,0,0,0,0
27064,robinpsy,ÄÐ,ÉäÊÖ×ù,2018/1/22 22:20,user,NA,0,0,1447,24,115,1.5,0,0,0,0,0
27065,CoreAugur,±£ÃÜ,±£ÃÜ,2018/1/27 18:51,user,NA,0,1,69,0,119,0.1,0,0,0,0,0
27066,bicycle,ÄÐ,Ä¦ôÉ×ù,2018/1/15 11:35,user,NA,0,0,1027,100,652,2.8,0,0,0,0,0
27067,zttpig,Å®,ÌìÐ«×ù,2018/1/27 14:32,user,NA,1,0,4475,682,664,3.6,0,0,0,0,0
27068,acbili,ÄÐ,ÉäÊÖ×ù,2018/1/27 13:06,user,NA,0,0,2807,345,572,3.2,0,0,0,0,0
27069,MrNucl,ÄÐ,±£ÃÜ,2018/1/23 22:17,user,NA,0,0,63,7,116,0.6,0,0,0,0,0
27070,leoric,ÄÐ,Ë®Æ¿×ù,2018/1/27 18:51,user,NA,0,0,1175,13,364,2,0,0,0,0,0
27071,linkct,ÄÐ,±£ÃÜ,2018/1/27 18:20,user,NA,0,0,354,4,119,0.4,0,0,0,0,0
27072,hsupernova,Å®,Ë«Óã×ù,2017/12/22 18:53,user,NA,1,0,4,0,83,0,0,0,0,0,0
27073,pkulx,Å®,ÌìÐ«×ù,2018/1/19 18:30,user,NA,1,0,1043,63,656,2.6,0,0,0,0,0
27074,anway,Å®,ÄµÑò×ù,2018/1/18 13:50,user,NA,1,0,1323,129,655,2.8,0,0,0,0,0
27075,nalanlingfu,Å®,ÌìÐ«×ù,2018/1/26 14:20,user,NA,1,0,3945,246,663,3.1,0,0,0,0,0
27076,chinalinghui,ÄÐ,½ðÅ£×ù,2018/1/27 19:34,user,NA,0,0,4018,464,664,3.4,0,0,0,0,0
27077,maotang,ÄÐ,Ä¦ôÉ×ù,2017/9/25 16:39,user,NA,0,0,297,28,540,2.4,0,0,0,0,0
27079,JustSaying,ÄÐ,ÉäÊÖ×ù,2018/1/20 11:03,user,NA,0,0,23,22,112,0.3,0,0,0,0,0
27080,chengwanli,ÄÐ,´¦Å®×ù,2017/11/3 12:46,user,NA,0,0,1785,329,579,3.2,0,0,0,0,0
27081,paradisekiss,ÄÐ,ÌìÐ«×ù,2017/12/2 0:32,user,NA,0,0,109,0,63,1.7,0,0,0,0,0
27082,afurifh,Å®,±£ÃÜ,2018/1/11 13:25,user,NA,1,0,27,0,103,0.3,0,0,0,0,0
27083,caijiajin,ÄÐ,Ë®Æ¿×ù,2018/1/26 10:17,user,NA,0,0,1990,31,363,2.2,0,0,0,0,0
27084,matrix,ÄÐ,Ä¦ôÉ×ù,2018/1/26 18:40,user,NA,0,0,511,17,405,2.3,0,0,0,0,0
27085,bondsun,±£ÃÜ,±£ÃÜ,2018/1/27 18:55,user,NA,0,1,100,2,119,0.1,0,0,0,0,0
27086,divinevine,ÄÐ,´¦Å®×ù,2017/8/22 13:52,user,NA,0,0,635,125,506,2.8,0,0,0,0,0
27087,summerspence,Å®,Ê¨×Ó×ù,2016/6/17 0:49,user,NA,1,0,350,7,9,2.1,0,0,0,0,0
27088,arena,Å®,Ê¨×Ó×ù,2018/1/27 15:14,user,NA,1,0,299,54,119,2.2,0,0,0,0,0
27089,PKUCampus,±£ÃÜ,Ë«×Ó×ù,2017/12/15 12:06,user,NA,0,1,5,4,76,0.1,0,0,0,0,0
27090,lilu,Å®,ÄµÑò×ù,2017/12/3 23:11,user,NA,1,0,110,29,65,1,0,0,0,0,0
27091,islandone,ÄÐ,Ë«×Ó×ù,2018/1/27 8:56,user,NA,0,0,278,9,119,1.3,0,0,0,0,0
27092,wudaimian,ÄÐ,Ìì³Ó×ù,2018/1/19 16:38,user,NA,0,0,6,1,111,0,0,0,0,0,0
27093,zhzh,ÄÐ,ÌìÐ«×ù,2018/1/23 17:26,user,NA,0,0,1669,81,660,2.7,0,0,0,0,0
27094,janicelee,Å®,½ðÅ£×ù,2018/1/10 8:59,user,NA,1,0,9,0,102,0.1,0,0,0,0,0
27095,shangyang,±£ÃÜ,±£ÃÜ,2018/1/9 20:50,user,NA,0,1,3,0,12,0,0,0,0,0,0
27096,grepmm,ÄÐ,ÌìÐ«×ù,2018/1/27 15:03,user,NA,0,0,2640,247,617,3.1,0,0,0,0,0
27097,dameng,ÄÐ,Ë«×Ó×ù,2018/1/19 2:16,user,NA,0,0,9,0,111,0.3,0,0,0,0,0
27098,lyl,Å®,ÉäÊÖ×ù,2018/1/26 13:17,user,NA,1,0,3466,204,663,3,0,0,0,0,0
27099,xfxyjwf,ÄÐ,ÉäÊÖ×ù,2018/1/27 12:24,user,NA,0,0,806,74,664,2.6,3,0,0,0,0
27100,pde,±£ÃÜ,Ìì³Ó×ù,2018/1/7 3:36,user,NA,0,1,2162,362,644,3.3,0,0,0,0,0
27101,fieldpei,ÄÐ,ÉäÊÖ×ù,2017/9/25 11:54,user,NA,0,0,1215,338,540,3.2,0,0,0,0,0
27102,moon,Å®,±£ÃÜ,2018/1/17 0:26,user,NA,1,0,269,8,109,0.5,0,0,0,0,0
27103,cqmyg,±£ÃÜ,±£ÃÜ,2017/12/26 21:53,user,NA,0,1,19,1,88,0.4,0,0,0,0,0
27104,SERS,±£ÃÜ,ÌìÐ«×ù,2017/10/24 8:03,user,NA,0,1,110,22,569,2.3,0,0,0,0,0
27105,yangyuewn,Å®,Ë«Óã×ù,2016/8/12 19:56,user,NA,1,0,1240,304,131,3.2,0,0,0,0,0
27106,Serwan,ÄÐ,¾ÞÐ·×ù,2018/1/12 23:45,user,NA,0,0,369,4,592,2,0,0,0,0,0
27107,harrygogo,ÄÐ,ÄµÑò×ù,2018/1/27 18:32,user,NA,0,0,2213,791,776,5.6,1,0,0,0,0
27108,xssthupku,ÄÐ,Ë«×Ó×ù,2018/1/27 12:09,user,NA,0,0,238,7,119,0.2,0,0,0,0,0
27109,beat,ÄÐ,Ä¦ôÉ×ù,2018/1/27 17:19,user,NA,0,0,4350,747,664,3.6,0,0,0,0,0
27110,yly,Å®,ÉäÊÖ×ù,2018/1/27 8:43,user,NA,1,0,33,4,119,0.3,0,0,0,0,0
27111,slothsss,ÄÐ,½ðÅ£×ù,2018/1/26 2:14,user,NA,0,0,841,100,118,2.5,0,0,0,0,0
27112,ZCQ,ÄÐ,´¦Å®×ù,2017/9/21 19:33,user,NA,0,0,10393,945,536,3.7,0,0,0,0,0
27113,xinkaifish,ÄÐ,Ìì³Ó×ù,2016/6/18 14:56,user,NA,0,0,1647,243,76,3.1,0,0,0,0,0
27114,tsumetaiyoru,Å®,Ë«Óã×ù,2017/3/17 21:42,user,NA,1,0,1770,327,349,3.2,0,0,0,0,0
27115,yapi,ÄÐ,´¦Å®×ù,2016/6/7 4:14,user,NA,0,0,570,89,65,2.7,0,0,0,0,0
27116,theyyintern,±£ÃÜ,Ë«×Ó×ù,2018/1/25 13:22,user,NA,0,1,98,95,117,1.8,0,0,0,0,0
27117,howmany,ÄÐ,¾ÞÐ·×ù,2018/1/24 19:34,user,NA,0,0,111,19,116,0.9,0,0,0,0,0
27118,tangtang,ÄÐ,Ê¨×Ó×ù,2018/1/2 0:11,user,NA,0,0,5,0,94,0,0,0,0,0,0
27119,Chenaniah,ÄÐ,±£ÃÜ,2017/12/3 22:44,user,NA,0,0,31,2,65,0.3,0,0,0,0,0
27120,zijin,Å®,ÌìÐ«×ù,2018/1/12 17:04,user,NA,1,0,10,3,104,0.1,0,0,0,0,0
27121,beyondiamwti,ÄÐ,´¦Å®×ù,2018/1/14 18:03,user,NA,0,0,846,228,448,3.1,0,0,0,0,0
27122,sooin,Å®,ÉäÊÖ×ù,2018/1/26 14:40,user,NA,1,0,96,32,118,1.4,0,0,0,0,0
27123,zqw,Å®,¾ÞÐ·×ù,2018/1/25 8:53,user,NA,1,0,137,9,504,2.1,0,0,0,0,0
27124,boilcool,ÄÐ,±£ÃÜ,2018/1/26 18:30,user,NA,0,0,19,2,118,0.1,0,0,0,0,0
27125,mmy,±£ÃÜ,Ê¨×Ó×ù,2018/1/26 11:18,user,NA,0,1,574,34,363,1.6,0,0,0,0,0
27126,tbx,ÄÐ,ÌìÐ«×ù,2018/1/26 16:23,user,NA,0,0,857,103,118,2.5,0,0,0,0,0
27127,liunian,Å®,ÌìÐ«×ù,2018/1/11 9:53,user,NA,1,0,900,199,648,3,0,0,0,0,0
27128,AndOne,ÄÐ,½ðÅ£×ù,2018/1/25 5:47,user,NA,0,0,1641,32,662,2.4,0,0,0,0,0
27129,yanlongwhu,ÄÐ,ÄµÑò×ù,2017/8/4 12:37,user,NA,0,0,361,10,488,2.2,0,0,0,0,0
27130,Tasmaniat,ÄÐ,½ðÅ£×ù,2018/1/23 21:43,user,NA,0,0,7,2,116,0,0,0,0,0,0
27131,xiaozhuang,Å®,ÌìÐ«×ù,2016/11/7 10:28,user,NA,1,0,1188,405,218,3.3,0,0,0,0,0
27132,royma,±£ÃÜ,±£ÃÜ,2017/10/10 19:07,user,NA,0,1,14,0,10,0.3,0,0,0,0,0
27133,Fredship,±£ÃÜ,Ìì³Ó×ù,2018/1/27 19:58,°æÎñ,NA,0,1,3314,2433,364,4.1,4,1,1,0,0
27134,tedzhu,ÄÐ,´¦Å®×ù,2017/12/23 3:29,°æÎñ,NA,0,0,5351,14187,999,8.4,19,1,1,0,0
27135,brainstorm,ÄÐ,±£ÃÜ,2018/1/26 20:54,user,NA,0,0,730,51,566,2.5,0,0,0,0,0
27136,szz,ÄÐ,¾ÞÐ·×ù,2017/12/6 9:11,user,NA,0,0,25,1,67,0.2,0,0,0,0,0
27137,wuxinhui,±£ÃÜ,±£ÃÜ,2018/1/20 18:45,user,NA,0,1,37,12,112,0.3,0,0,0,0,0
27138,majiemarilyn,Å®,Ê¨×Ó×ù,2017/1/21 8:06,user,NA,1,0,1545,300,293,3.2,0,0,0,0,0
27139,Irenewish,Å®,¾ÞÐ·×ù,2018/1/8 16:53,user,NA,1,0,1947,266,645,3.1,1,0,0,0,0
27140,bookug,ÄÐ,Ë®Æ¿×ù,2018/1/26 18:54,user,NA,0,0,50,0,118,0,0,0,0,0,0
27141,Bored,ÄÐ,ÄµÑò×ù,2018/1/14 21:57,user,NA,0,0,21,0,107,0.1,0,0,0,0,0
27142,sswwhh,ÄÐ,Ä¦ôÉ×ù,2018/1/23 11:41,user,NA,0,0,808,47,115,2.3,0,0,0,0,0
27143,hopeqing,Å®,Ìì³Ó×ù,2018/1/27 20:18,user,NA,1,0,1338,13,364,1.9,0,0,0,0,0
27144,limengren,Å®,ÉäÊÖ×ù,2018/1/20 17:39,user,NA,1,0,3978,371,657,3.3,0,0,0,0,0
27145,lili,Å®,ÌìÐ«×ù,2018/1/8 23:22,user,NA,1,0,2,0,11,0,0,0,0,0,0
27146,yanllily,Å®,´¦Å®×ù,2017/10/19 12:19,user,NA,1,0,110,23,19,1.3,0,0,0,0,0
27147,Meganjiejie,Å®,±£ÃÜ,2018/1/27 14:18,user,NA,1,0,66,1,119,0.3,0,0,0,0,0
27148,always,±£ÃÜ,´¦Å®×ù,2018/1/26 16:02,user,NA,0,1,525,11,118,1.3,0,0,0,0,0
27149,aoaoaonia,±£ÃÜ,±£ÃÜ,2017/9/26 22:41,user,NA,0,1,217,20,242,0.8,0,0,0,0,0
27150,zhuzheyi,ÄÐ,½ðÅ£×ù,2018/1/27 11:32,user,NA,0,0,2158,28,457,2.4,0,0,0,0,0
27151,ganlu,ÄÐ,Ê¨×Ó×ù,2017/10/18 21:59,user,NA,0,0,2294,77,564,2.7,0,0,0,0,0
27152,wangxz,ÄÐ,Ê¨×Ó×ù,2017/12/14 13:50,user,NA,0,0,82,2,75,1.1,0,0,0,0,0
27153,jiusegujie,ÄÐ,Ë«×Ó×ù,2018/1/18 23:32,user,NA,0,0,63,0,111,0.1,0,0,0,0,0
27154,bazingaci,Å®,ÉäÊÖ×ù,2017/7/24 15:26,user,NA,1,0,729,56,477,2.6,0,0,0,0,0
27155,kingbo,±£ÃÜ,±£ÃÜ,2017/12/21 22:41,user,NA,0,1,58,3,83,0.4,0,0,0,0,0
27156,BackerKing,ÄÐ,±£ÃÜ,2018/1/25 20:54,user,NA,0,0,784,50,118,1.6,0,0,0,0,0
27157,hanhansss,ÄÐ,±£ÃÜ,2018/1/15 22:38,user,NA,0,0,2,0,18,0,0,0,0,0,0
27158,pdy,±£ÃÜ,ÌìÐ«×ù,2016/5/21 16:10,user,NA,0,1,123,1,48,2,0,0,0,0,0
27159,biapiabiupoo,ÄÐ,±£ÃÜ,2018/1/13 11:21,user,NA,0,0,115,0,15,0.2,0,0,0,0,0
27160,Fengzr,Å®,Ê¨×Ó×ù,2018/1/23 19:03,user,NA,1,0,811,1,115,1.8,0,0,0,0,0
27161,feif,Å®,Ë«×Ó×ù,2017/12/14 10:05,user,NA,1,0,775,59,620,2.6,0,0,0,0,0
27162,skslh,ÄÐ,±£ÃÜ,2018/1/13 11:13,user,NA,0,0,7,0,105,0,0,0,0,0,0
27163,pkuzjc,ÄÐ,½ðÅ£×ù,2017/12/10 16:51,user,NA,0,0,9,1,71,0.5,0,0,0,0,0
27164,koalana,Å®,ÄµÑò×ù,2018/1/25 22:03,user,NA,1,0,418,9,443,2.1,0,0,0,0,0
27165,MonsPleiades,ÄÐ,±£ÃÜ,2018/1/2 11:23,user,NA,0,0,26,0,4,0.1,0,0,0,0,0
27166,agroupofliu,ÄÐ,Ìì³Ó×ù,2018/1/26 21:55,user,NA,0,0,4681,1277,664,3.9,3,0,0,0,0
27167,Gracezifeiyu,Å®,Ä¦ôÉ×ù,2018/1/26 21:53,user,NA,1,0,83,20,119,1.1,0,0,0,0,0
27168,cwdyhm,ÄÐ,ÌìÐ«×ù,2018/1/27 20:01,user,NA,0,0,2778,6,606,2.1,0,0,0,0,0
27169,jeffwinger,±£ÃÜ,¾ÞÐ·×ù,2018/1/25 17:10,user,NA,0,1,102,95,117,1.1,0,0,0,0,0
27170,Callmeup,±£ÃÜ,±£ÃÜ,2018/1/25 21:56,user,NA,0,1,162,17,118,1.3,0,0,0,0,0
27171,yuanhao,ÄÐ,ÄµÑò×ù,2017/11/17 18:06,user,NA,0,0,6,0,48,0.1,0,0,0,0,0
27172,chaoyue,±£ÃÜ,±£ÃÜ,2018/1/27 13:18,user,NA,0,1,156,6,119,1.2,0,0,0,0,0
27173,cynthiaa,Å®,ÉäÊÖ×ù,2018/1/15 23:26,user,NA,1,0,77,7,495,2.1,0,0,0,0,0
27174,PTpie,Å®,ÌìÐ«×ù,2018/1/25 13:19,user,NA,1,0,422,208,494,3,0,0,0,0,0
27175,liliyiyi,Å®,ÌìÐ«×ù,2018/1/8 23:23,user,NA,1,0,1,0,11,0,0,0,0,0,0
27176,Tremonti,ÄÐ,½ðÅ£×ù,2018/1/19 15:16,user,NA,0,0,26,16,111,0.3,1,0,0,0,0
